mac,hour_of_day,day_of_week,times_seen,lat,lon
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
38:B8:00:9B:81:C8,3,4,22,115.895828,-32.007195
F0:B6:1E:9D:BF:CF,3,4,3,115.895862,-32.007233
F0:B6:1E:9D:BF:CF,3,4,3,115.895862,-32.007233
F0:B6:1E:9D:BF:CF,3,4,3,115.895862,-32.007233
A6:0E:74:00:91:8A,2,4,1,115.895875,-32.007273
80:45:DD:97:48:9D,2,4,4,115.895915,-32.007387
80:45:DD:97:48:9D,2,4,4,115.895915,-32.007387
80:45:DD:97:48:9D,2,4,4,115.895915,-32.007387
80:45:DD:97:48:9D,2,4,4,115.895915,-32.007387
80:45:DD:97:48:9D,2,4,4,115.895915,-32.007387
80:45:DD:97:48:9D,2,4,4,115.895915,-32.007387
80:45:DD:97:48:9D,2,4,4,115.895915,-32.007387
80:45:DD:97:48:9D,2,4,4,115.895915,-32.007387
80:45:DD:97:48:9D,2,4,4,115.895915,-32.007387
80:45:DD:97:48:9D,2,4,4,115.895915,-32.007387
06:2D:2A:A4:C4:47,3,4,11,,
82:A8:90:E6:69:B4,2,4,1,115.895915,-32.007387
34:E1:2D:5E:BF:82,3,4,9,,
CE:32:EE:F8:1D:9F,3,4,13,,
4A:C6:26:42:CD:7A,2,4,1,,
5E:CF:F1:59:36:D9,2,4,1,,
5A:7A:52:48:EC:D1,2,4,1,,
12:39:83:9B:8D:23,2,4,1,,
86:1D:B6:CB:77:FC,2,4,1,,
BE:4B:A9:95:74:8D,2,4,1,,
82:56:CF:33:04:D8,2,4,1,,
AE:26:89:93:4A:F4,2,4,1,,
AA:48:49:11:B2:FB,2,4,1,,
62:42:A5:67:CE:75,2,4,1,,
7E:96:7E:6D:42:22,2,4,1,,
50:C2:E8:C2:C7:1B,3,4,27,,
2E:6E:A5:35:84:C0,2,4,1,,
6E:AA:29:8F:B0:C1,2,4,1,,
82:16:F4:B0:BC:0D,2,4,1,,
B6:4B:97:B6:27:94,2,4,1,,
0A:A5:99:9A:14:E0,2,4,1,,
9E:F1:FE:BC:FB:71,2,4,1,,
0A:F0:1A:45:1C:60,2,4,1,,
AE:A4:AF:54:83:A3,2,4,1,,
92:7A:0D:95:28:34,2,4,1,,
56:5F:60:61:60:78,2,4,1,,
1A:38:AD:34:0F:D7,3,4,8,,
AE:02:B8:4E:BE:5D,2,4,1,,
AA:EE:50:CE:7D:F0,3,4,7,,
46:9E:94:D7:E4:09,2,4,1,,
6A:EF:2A:81:5E:F3,2,4,1,,
0A:B2:F6:BF:D9:5F,2,4,1,,
AE:28:47:63:06:BC,2,4,1,,
E2:2D:74:79:8B:20,2,4,1,,
92:41:C0:9F:76:6C,3,4,4,,
0A:C7:29:15:82:64,2,4,1,,
4C:A6:4D:7A:43:2C,2,4,6,,
FE:52:94:87:D5:04,2,4,1,,
36:1A:61:B9:D3:9D,2,4,1,,
CA:AA:7A:39:2D:F3,2,4,1,,
16:7B:6A:21:16:0C,2,4,1,,
88:9C:AD:1C:89:60,2,4,1,,
88:9C:AD:1C:89:6F,2,4,1,,
92:71:E9:95:0F:41,2,4,1,,
62:4C:60:2E:A2:C8,2,4,1,,
88:9C:AD:1C:69:27,3,4,3,,
5E:2E:00:5A:B2:53,2,4,1,,
56:B6:DF:D8:8F:98,2,4,1,,
EA:84:0F:FA:8F:38,2,4,1,,
9A:F8:C8:92:67:A7,2,4,1,,
08:F8:BC:63:AD:87,3,4,28,,
9C:A2:F4:91:0D:33,3,4,26,,
14:7D:DA:DE:F9:21,3,4,9,,
D0:3C:1F:17:6E:DE,3,4,10,,
00:6B:F1:39:F0:8C,2,4,2,,
A8:6D:AA:85:98:55,3,4,7,,
4A:9D:CF:BA:2F:2F,2,4,1,,
BE:0C:62:5F:B3:3A,2,4,1,,
86:82:BA:37:96:02,2,4,1,,
76:20:BF:DD:4D:02,2,4,1,,
CA:DB:AB:71:8A:CF,2,4,1,,
A2:33:DB:42:86:5D,2,4,1,,
16:41:A0:55:20:32,2,4,1,,
06:B6:5B:C9:B6:62,2,4,1,,
AA:DB:DD:BE:26:76,2,4,1,,
DE:B9:17:92:40:61,2,4,1,,
88:9C:AD:1C:A8:67,2,4,1,,
28:7F:CF:94:4A:4E,3,4,4,,
04:ED:33:C3:8C:6E,3,4,4,,
C2:F0:B8:B7:F6:E6,2,4,1,,
78:AF:08:2F:94:69,3,4,5,,
08:D2:3E:4D:E1:BC,3,4,4,,
2A:65:C9:CF:86:F2,2,4,1,,
B6:D4:43:A4:B6:20,2,4,1,,
00:93:37:C7:69:15,3,4,14,,
BC:D0:74:59:F3:D0,3,4,21,,
BA:8F:75:BA:8D:01,2,4,1,,
9C:B6:D0:9A:AA:85,3,4,17,,
72:BB:ED:A9:8D:28,2,4,1,,
56:C1:83:2F:7E:56,2,4,1,,
E2:78:14:EB:7D:BF,2,4,1,,
22:12:93:76:6A:81,2,4,1,,
96:3C:3B:FB:7E:E5,2,4,1,,
BE:DE:9D:30:1D:69,2,4,1,,
5A:1F:7B:04:EB:0E,2,4,1,,
9E:D7:14:5C:3B:D4,2,4,1,,
EA:FC:1B:CD:55:15,2,4,1,,
BA:5F:F4:7E:D7:20,2,4,1,,
E6:1E:DC:0A:32:88,2,4,1,,
8A:69:77:BC:37:DE,2,4,1,,
BE:34:09:4C:8F:E4,2,4,1,,
B6:7C:75:43:97:11,2,4,1,,
C2:AD:0F:BC:FC:6D,2,4,1,,
0E:CD:70:CF:78:CC,2,4,1,,
CA:CD:95:D6:23:16,2,4,1,,
A2:F2:69:37:94:E9,3,4,7,,
28:7F:CF:94:49:DB,3,4,12,,
B0:A4:60:32:5D:11,3,4,5,,
96:F8:89:DC:85:DF,2,4,1,,
50:EB:71:00:E0:6F,3,4,6,,
F6:35:EC:48:2D:F3,2,4,1,,
C6:BE:9E:1A:6E:24,2,4,1,,
BE:9B:0C:39:C5:B0,2,4,1,,
50:2F:9B:C4:1B:2A,3,4,11,,
6E:43:62:8D:CA:22,3,4,4,,
E6:02:01:F2:97:CD,2,4,1,,
14:D4:24:57:80:6E,3,4,2,,
38:7A:0E:9E:E1:93,3,4,9,,
86:B2:AF:ED:50:31,2,4,1,,
CA:86:10:08:C4:F3,2,4,1,,
28:7F:CF:5F:82:05,2,4,1,,
92:C4:95:17:2D:FD,2,4,1,,
1E:04:1C:89:B9:2D,2,4,1,,
72:7D:A9:59:5F:20,2,4,1,,
AE:44:22:49:D6:2D,2,4,1,,
E2:04:98:FD:D8:B0,2,4,1,,
DE:10:24:D7:26:74,2,4,1,,
72:A9:23:1A:17:8E,2,4,1,,
FE:5D:24:24:B4:47,2,4,1,,
32:98:8E:37:CD:20,2,4,1,,
4E:D8:E4:FF:78:B0,2,4,1,,
0A:7B:A7:84:B0:15,2,4,1,,
78:72:5D:1B:8E:21,3,4,3,,
42:80:46:8A:F8:4A,2,4,2,115.89644,-32.006868
42:80:46:8A:F8:4A,2,4,2,115.89644,-32.006868
42:80:46:8A:F8:4A,2,4,2,115.89644,-32.006868
42:80:46:8A:F8:4A,2,4,2,115.89644,-32.006868
0A:C7:9B:BF:3F:B2,2,4,1,,
66:81:5D:25:1F:13,2,4,1,,
AE:DF:28:5A:93:C6,2,4,1,,
5E:E0:F5:2A:FB:AE,2,4,1,,
46:29:34:93:E7:37,2,4,1,,
02:40:FD:51:E3:BF,2,4,1,,
92:F4:AD:58:2E:0F,2,4,1,,
F6:2F:22:BC:18:1D,2,4,1,,
24:41:8C:AA:A1:13,2,4,1,,
2C:0D:A7:30:DD:2E,3,4,9,,
2C:6D:C1:16:E9:1E,3,4,7,,
1A:E6:F2:AA:51:79,2,4,1,,
92:DC:D6:19:06:97,2,4,1,,
9E:77:AF:FA:56:12,2,4,1,,
66:D8:C2:2C:44:3F,2,4,1,,
82:18:F7:7D:4B:F4,2,4,1,,
32:AF:31:C5:0D:9B,2,4,1,,
88:9C:AD:27:17:47,3,4,2,,
76:DD:B9:5F:0B:13,3,4,3,,
16:22:6B:60:E3:E4,2,4,1,,
D6:D1:78:02:E5:B0,2,4,1,,
7A:01:D5:C6:04:AE,2,4,1,,
3E:1E:FC:FE:92:B9,2,4,1,,
7A:6D:43:D5:D7:AE,2,4,1,,
EA:42:29:1A:F4:A8,2,4,1,,
56:48:0C:E8:B6:44,2,4,1,,
04:17:B6:3A:52:08,3,4,7,,
F2:07:0E:6A:8B:D9,2,4,1,,
92:F8:33:45:17:F6,2,4,1,,
0E:68:63:63:8E:9D,2,4,1,,
C2:9A:80:2A:CE:87,2,4,1,,
9C:FC:E8:33:50:45,3,4,3,,
4A:A4:AB:6D:AD:84,2,4,1,,
32:3F:4B:A9:D6:CE,2,4,1,,
A6:03:FE:7A:1B:EB,2,4,1,,
BE:C4:46:55:18:3C,2,4,1,,
A4:34:D9:9E:E0:08,3,4,6,,
AA:79:54:EB:26:CB,2,4,1,,
32:7F:13:92:D6:2B,2,4,1,,
66:15:FB:CB:27:04,2,4,1,,
5E:E1:92:21:1A:26,3,4,9,,
0A:65:CE:21:C5:7A,2,4,1,,
FA:F8:C6:01:E2:B7,2,4,1,,
C6:C4:DB:8E:B7:49,2,4,1,,
3E:47:86:48:71:80,2,4,1,,
52:EF:E4:93:D6:D3,2,4,1,,
8E:52:67:18:2E:31,2,4,1,,
46:B0:99:61:50:D3,2,4,1,,
C2:A6:B1:9A:56:62,2,4,1,,
DA:DC:2D:70:77:1C,2,4,1,,
F2:BE:F1:B2:AA:E9,2,4,1,,
32:BD:0E:BB:A3:B9,2,4,1,,
F6:FA:0A:A0:FE:08,2,4,1,,
AA:60:31:55:44:A1,2,4,1,,
26:49:B9:63:7D:51,2,4,1,,
C6:89:88:E2:42:42,2,4,1,,
2A:71:C5:4E:37:D6,2,4,1,,
86:25:76:B7:49:39,2,4,1,,
76:C3:21:38:2C:7F,2,4,1,,
5E:B0:3A:4D:5E:7B,2,4,1,,
D2:37:9C:DC:19:4F,2,4,1,,
CE:6B:D7:94:B7:9D,2,4,1,,
26:71:08:38:D1:76,2,4,1,,
26:B9:18:33:27:80,2,4,1,,
32:45:CE:2B:AA:5B,2,4,1,,
76:C3:FE:E1:12:0B,2,4,1,,
FA:5B:CE:15:26:2F,2,4,1,,
FE:F2:FB:DD:DA:5D,2,4,1,,
A6:8F:14:29:E0:03,2,4,1,,
9A:FD:89:F0:67:5A,2,4,1,,
AA:B8:2E:EF:08:CB,2,4,1,,
60:22:32:31:29:D5,3,4,21,,
3E:57:9F:47:03:CA,2,4,1,,
EE:3B:F7:7C:76:7B,2,4,1,,
EE:43:AA:38:EC:4D,2,4,1,,
BE:6A:8D:91:8A:05,2,4,1,,
CE:0E:C8:FF:6F:9D,2,4,1,,
00:26:82:7A:E0:35,2,4,1,,
5A:4D:35:B2:BA:82,2,4,1,,
FE:5E:AF:09:F3:39,2,4,1,,
2A:5A:31:4F:62:19,2,4,1,,
86:20:D6:D9:85:DF,2,4,1,,
5A:7B:62:39:BB:6D,2,4,1,,
96:6A:F8:13:97:D4,2,4,1,,
9A:10:F9:E3:66:A6,2,4,1,,
42:06:BC:F4:DD:4D,2,4,1,,
0E:7E:D6:9D:80:55,2,4,1,,
72:65:D7:A3:E0:DA,3,4,7,,
0E:49:14:58:D1:8F,2,4,1,,
10:3D:1C:F8:C0:AF,2,4,1,,
0A:E7:58:7C:73:5D,2,4,1,,
EE:EB:E0:E6:10:CE,2,4,1,,
7E:B8:7E:50:2F:DA,2,4,1,,
A0:9F:10:0E:A9:D0,3,4,23,,
8E:02:CC:67:06:E6,2,4,1,,
E6:04:D3:67:62:82,3,4,6,,
B6:DD:D9:5F:B3:23,2,4,1,,
06:C8:07:05:A9:15,2,4,1,,
FE:DA:EC:4F:49:8A,2,4,1,,
A6:85:96:97:B3:4B,2,4,1,,
5E:69:7B:6F:65:18,3,4,6,,
3A:E1:5A:BF:DB:DB,2,4,1,,
00:6B:F1:39:F0:80,2,4,1,,
DE:93:4D:8A:6D:E5,2,4,2,,
CA:66:F4:C0:50:E6,2,4,1,,
DA:DB:B5:CD:71:BF,2,4,1,,
66:AF:50:6D:48:AB,2,4,1,,
F8:4D:89:7D:77:D9,2,4,1,,
06:0D:6C:E2:B8:27,3,4,4,,
F6:D8:C1:74:7B:3F,2,4,1,,
7A:D4:69:A0:BD:11,2,4,1,,
3A:4D:DE:70:C4:A2,2,4,1,,
3E:5B:0F:7C:62:7D,2,4,1,,
26:AB:9B:17:EF:17,2,4,1,,
BE:B7:A5:1B:A3:3D,2,4,1,,
36:60:DE:C5:CD:7F,2,4,1,,
96:C4:B3:37:48:1F,2,4,1,,
92:51:94:FA:DB:42,2,4,1,,
D2:3E:3C:52:AB:AE,2,4,1,,
92:88:0C:59:E5:FD,2,4,1,,
B2:E4:DF:BA:F9:C4,2,4,1,,
22:FE:C3:29:19:6A,2,4,1,,
94:FB:29:19:F6:EC,2,4,1,,
1E:E2:50:C7:60:B0,2,4,1,,
52:C0:0B:3D:0F:E7,3,4,7,,
12:FF:C3:9B:6B:93,2,4,1,,
BE:4B:23:33:95:1D,2,4,1,,
86:45:33:5C:CC:6D,2,4,1,,
72:5B:01:96:6F:DE,2,4,1,,
B2:75:9C:B3:40:91,2,4,1,,
4E:90:C1:21:D2:C1,2,4,1,,
70:1A:B8:CA:9E:A5,3,4,3,,
10:51:07:EA:65:FF,3,4,7,,
96:B4:72:97:91:67,2,4,1,,
C6:07:35:9C:D8:B7,2,4,1,,
8E:3C:13:6C:6D:F6,2,4,1,,
70:A6:CC:0A:36:FB,3,4,10,,
8E:D1:EE:65:33:43,2,4,1,,
C6:3C:F5:ED:3D:D3,2,4,1,,
78:AF:08:2F:95:13,3,4,19,,
8E:62:92:18:46:1F,2,4,1,,
F0:B6:1E:A1:A6:08,3,4,3,,
36:7A:B9:AE:B3:09,3,4,2,,
76:12:F0:02:F1:65,2,4,1,,
5A:A0:C7:B0:B9:DB,2,4,1,,
5E:9F:1F:79:C8:74,2,4,1,,
CC:15:31:C4:FF:D6,3,4,3,,
B2:4E:B7:49:5C:F7,2,4,1,,
FE:F8:7D:7B:77:6C,3,4,1,,
88:9C:AD:27:1F:CF,3,4,1,,
46:D7:B9:EC:93:6F,3,4,1,,
AA:ED:81:3D:7F:BE,3,4,1,,
DA:36:70:1C:F1:FA,3,4,1,,
08:8E:90:C4:87:F4,3,4,3,,
7A:EA:6D:FB:9D:F3,3,4,1,,
4A:39:07:8A:47:B9,3,4,1,,
36:48:AB:BB:B7:E2,3,4,1,,
F2:29:ED:8A:B6:84,3,4,1,,
5A:63:47:09:00:AF,3,4,1,,
F2:00:B8:71:8B:F3,3,4,1,,
28:7F:CF:73:8D:4A,3,4,1,,
56:3B:A1:B9:05:3B,3,4,1,,
74:40:BB:6D:58:33,3,4,3,,
36:7B:05:76:C6:F0,3,4,1,,
A8:1D:16:13:D8:49,3,4,2,,
04:E5:98:47:A5:3E,3,4,1,,
88:9C:AD:1C:B0:E7,3,4,1,,
62:3F:3F:81:45:38,3,4,1,,
2E:5C:66:62:4D:3C,3,4,1,,
3E:E1:38:2B:62:30,3,4,1,,
F0:D4:15:56:FD:74,3,4,1,,
BC:4C:C4:E2:DE:18,3,4,1,,
A8:6D:AA:7A:06:7A,3,4,3,115.895843,-32.007183
A8:6D:AA:7A:06:7A,3,4,3,115.895843,-32.007183
A8:6D:AA:7A:06:7A,3,4,3,115.895843,-32.007183
A8:6D:AA:7A:06:7A,3,4,3,115.895843,-32.007183
A8:6D:AA:7A:06:7A,3,4,3,115.895843,-32.007183
A8:6D:AA:7A:06:7A,3,4,3,115.895843,-32.007183
A8:6D:AA:7A:06:7A,3,4,3,115.895843,-32.007183
A8:6D:AA:7A:06:7A,3,4,3,115.895843,-32.007183
96:11:D5:C0:E2:1E,3,4,1,,
12:79:E7:96:5A:F3,3,4,1,,
CA:BE:41:5E:27:76,3,4,1,,
80:32:53:FA:D9:08,3,4,1,,
46:0D:5C:88:E9:25,3,4,1,,
AA:FC:24:0D:2F:6A,3,4,1,,
B2:A8:F1:60:B2:B8,3,4,1,,
0C:9A:3C:38:93:2A,3,4,3,,
2E:9A:E4:27:B4:BF,3,4,1,,
CC:15:31:C0:16:B5,3,4,1,,
DA:A1:19:02:29:CB,3,4,2,,
88:9C:AD:22:52:0F,3,4,1,,
D6:F9:2D:13:23:DD,3,4,1,,
BA:EF:02:34:9A:CB,3,4,1,,
8A:4A:66:3F:3E:6D,3,4,1,,
D2:26:ED:C8:29:8B,3,4,1,,
D2:01:0E:E3:0B:9D,3,4,1,,
2E:71:49:8E:81:78,3,4,1,,
46:A8:13:01:D1:C5,3,4,1,,
88:9C:AD:22:4E:4A,3,4,1,,
6C:B1:33:9D:E4:04,3,4,1,,
24:41:8C:31:55:5B,3,4,1,,
0E:B2:02:BF:C4:5A,3,4,1,,
16:DB:CA:53:74:93,3,4,1,,
12:0C:F6:F5:74:DC,3,4,1,,
1A:F1:8E:17:73:0E,3,4,1,,
5A:C0:1A:FD:98:9A,3,4,1,,
9E:E0:81:EA:D7:C1,3,4,1,,
4A:58:7D:06:D0:1E,3,4,1,,
F4:C8:8A:B9:BE:4B,3,4,9,,
E6:22:0F:57:BE:BC,3,4,1,,
22:EF:7C:3E:CB:A1,3,4,1,,
4E:63:23:CB:88:91,3,4,1,,
4E:A5:2A:C4:CA:25,3,4,1,,
F0:B6:1E:A0:69:6E,3,4,1,,
46:00:71:D7:6B:1D,3,4,1,,
7E:44:02:33:BA:8C,3,4,1,,
E0:D4:E8:5B:DE:9D,3,4,1,,
42:C3:C8:5A:9B:0F,3,4,1,,
A8:6D:AA:85:34:5A,3,4,1,,
FE:D4:32:70:6D:F1,3,4,1,,
60:F2:62:B0:DD:71,3,4,1,,
FA:CF:7D:38:B3:C5,3,4,1,,
0A:D8:D2:24:30:97,3,4,1,,
5E:17:DF:3D:CB:E1,3,4,1,,
62:73:94:0C:20:79,3,4,1,,
5E:74:6A:68:87:AE,3,4,1,,
22:D4:FA:64:F1:49,3,4,1,,
70:A6:CC:0A:5A:37,3,4,1,,
9C:4E:36:71:F7:78,3,4,10,,
DA:A1:19:D3:C2:85,3,4,1,,
8A:CE:A4:8A:EA:05,3,4,1,,
28:6B:35:02:E9:F0,3,4,2,,
C8:09:A8:54:E4:67,3,4,4,,
C4:91:0C:B4:50:77,3,4,1,,
90:9C:4A:C0:87:C6,3,4,2,,
22:58:82:36:01:49,3,4,1,,
42:28:18:0B:F3:55,3,4,1,,
72:76:B4:1A:ED:A1,3,4,1,,
52:04:8C:F5:D4:7B,3,4,1,,
BA:98:A7:5A:74:02,3,4,1,,
A2:57:E4:DE:FE:8C,3,4,1,,
36:53:B8:22:12:25,3,4,1,,
3C:06:30:30:42:D9,3,4,9,,
7E:B2:19:D3:17:41,3,4,1,,
4E:25:8C:06:F4:58,3,4,1,,
F2:FD:DA:94:AD:5F,3,4,1,,
66:FC:2E:FD:D3:B4,3,4,1,,
56:22:DA:96:01:FC,3,4,1,,
1E:8D:E4:BE:4B:6A,3,4,1,,
12:69:D6:24:D1:29,3,4,1,,
EE:B2:4D:6F:F0:BD,3,4,1,,
DA:A1:19:50:43:8D,3,4,1,,
82:8E:22:9B:61:CC,3,4,1,,
8E:5F:B5:1E:3F:3F,3,4,1,,
0A:4F:92:D2:40:A6,3,4,1,,
96:C5:85:38:9C:4C,3,4,1,,
96:08:6C:D9:72:4C,3,4,1,,
12:EA:48:81:1B:1B,3,4,1,,
3A:4C:32:E5:53:A6,3,4,1,,
C2:7E:99:8C:1D:F1,3,4,1,,
B2:39:6B:B0:93:87,3,4,1,,
2E:3E:4A:9C:3E:C8,3,4,1,,
4E:D4:80:29:0C:07,3,4,1,,
D4:D8:53:54:1E:79,3,4,2,115.895915,-32.007387
D4:D8:53:54:1E:79,3,4,2,115.895915,-32.007387
D4:D8:53:54:1E:79,3,4,2,115.895915,-32.007387
D4:D8:53:54:1E:79,3,4,2,115.895915,-32.007387
D4:D8:53:54:1E:79,3,4,2,115.895915,-32.007387
D4:D8:53:54:1E:79,3,4,2,115.895915,-32.007387
D4:D8:53:54:1E:79,3,4,2,115.895915,-32.007387
D4:D8:53:54:1E:79,3,4,2,115.895915,-32.007387
D4:D8:53:54:1E:79,3,4,2,115.895915,-32.007387
D4:D8:53:54:1E:79,3,4,2,115.895915,-32.007387
00:93:37:C8:7B:34,3,4,3,,
BA:DE:7B:14:B9:34,3,4,1,,
0E:5A:93:7C:5C:FF,3,4,1,,
8E:41:DE:BB:DD:59,3,4,1,,
BA:08:90:38:41:E4,3,4,1,,
BA:5B:4A:B0:E3:C4,3,4,1,,
76:E1:65:F3:1C:72,3,4,1,,
3E:AB:24:33:BB:B8,3,4,1,,
62:F4:8D:6D:F6:16,3,4,1,,
6E:2C:1D:C5:A4:5F,3,4,1,,
76:DF:30:A1:94:08,3,4,1,,
E2:14:F8:CF:1A:2F,3,4,7,,
32:D1:15:5B:D1:18,3,4,2,,
3E:BB:8B:86:A9:E4,3,4,1,,
C6:7D:2B:62:C6:EA,3,4,1,,
EE:11:88:72:1B:CA,3,4,1,,
76:F4:37:00:62:D3,3,4,1,,
82:53:F4:76:9A:CA,3,4,1,,
A6:FF:E2:14:93:29,3,4,1,,
1E:35:54:00:05:E8,3,4,1,,
26:19:D3:B2:E5:13,3,4,1,,
12:9B:B9:48:EB:E2,3,4,1,,
76:4F:05:1B:EF:BB,3,4,10,,
AE:F9:DD:33:04:E2,3,4,1,,
DA:A1:19:A3:44:B2,3,4,1,,
8E:9E:F2:22:2C:C3,3,4,1,,
52:CE:6F:05:DF:19,3,4,1,,
D2:23:A3:F2:5F:F4,3,4,1,,
2E:5C:74:BB:A2:6E,3,4,1,,
6E:4E:28:2B:8C:57,3,4,1,,
62:E2:F5:EB:DC:B3,3,4,1,,
C6:13:5A:CF:7F:50,3,4,3,,
4A:47:61:64:BE:77,3,4,1,,
E2:6E:EF:09:AA:C3,3,4,1,,
3E:96:1C:0C:B8:8E,3,4,1,,
72:0B:EC:3F:4A:22,3,4,1,,
12:85:97:ED:60:E6,3,4,1,,
CA:E9:C7:98:F6:E5,3,4,1,,
C2:DB:74:81:AC:B7,3,4,1,,
3E:73:DF:1A:F6:5A,3,4,1,,
C8:09:A8:6F:8A:3D,3,4,1,,
9E:11:11:02:20:03,3,4,1,,
DA:F2:57:5A:EA:EE,3,4,1,,
CE:7C:05:22:C8:47,3,4,1,,
2E:80:6D:8E:E7:AD,3,4,1,,
16:33:35:F2:4F:C5,3,4,1,,
CE:07:05:26:B2:AA,3,4,1,,
AE:72:6F:60:20:96,3,4,1,,
FA:55:8E:B6:17:72,3,4,1,,
3A:D5:D4:0A:2E:9F,3,4,1,,
FE:F6:A3:DB:86:A0,3,4,1,,
A6:41:6B:71:33:E8,3,4,1,,
E2:AB:EB:5A:94:4A,3,4,1,,
2A:0F:C1:3F:5F:0E,3,4,9,,
B6:03:2C:60:D0:36,3,4,1,,
D6:FC:22:C4:E2:3B,3,4,1,,
EA:27:19:E5:5B:6F,3,4,1,,
DE:F4:56:42:9B:5E,3,4,1,,
D6:B7:BD:27:5F:86,3,4,3,,
82:A5:97:A3:52:A7,3,4,1,,
32:C3:B9:B3:7C:79,3,4,1,,
72:A3:16:0E:78:D4,3,4,1,,
3E:0E:36:56:44:D9,3,4,1,,
A6:40:BA:5E:96:05,3,4,1,,
46:50:82:C2:6D:42,3,4,1,,
0A:D2:BB:CE:0C:83,3,4,1,,
72:CE:C3:FC:99:6F,3,4,1,,
C2:78:20:A5:F1:9C,3,4,1,,
8A:2A:31:22:99:D3,3,4,1,,
92:93:F1:45:1A:F9,3,4,1,,
72:97:04:13:EF:76,3,4,1,,
9A:90:2D:D7:15:CA,3,4,1,,
96:96:95:A3:81:47,3,4,1,,
E2:E5:16:20:B8:1D,3,4,1,,
CE:2D:46:A5:C6:94,3,4,1,,
1A:7B:EE:5A:1C:58,3,4,1,,
6E:AA:69:D3:99:9D,3,4,1,,
12:FD:C5:3A:81:5B,3,4,1,,
62:DA:50:F7:EB:9C,3,4,1,,
C2:F3:EF:31:97:8E,3,4,1,,
F6:AD:63:97:30:DD,3,4,1,,
9E:B7:0F:6A:45:8F,3,4,1,,
4E:4B:10:9E:5E:CA,3,4,1,,
C2:7B:03:96:7A:67,3,4,1,,
A2:8C:51:22:01:B0,3,4,1,,
34:60:F9:8B:AF:44,3,4,13,,
42:80:A9:7A:38:59,3,4,1,,
16:64:91:42:78:70,3,4,1,,
2A:EF:BE:D7:91:8A,3,4,1,,
8A:35:B3:8F:FA:FF,3,4,1,,
E6:B4:5F:1D:EB:2C,3,4,1,,
2A:7C:33:A4:F8:3D,3,4,9,,
72:9F:66:83:7B:B2,3,4,1,,
BA:88:28:DD:4F:EB,3,4,1,,
AE:3C:F4:08:59:00,3,4,1,,
46:54:C8:67:9B:E5,3,4,1,,
22:2D:D6:49:19:D3,3,4,1,,
62:6B:03:4D:B2:D6,3,4,1,,
96:B5:EF:F1:8E:B3,3,4,1,,
EA:4C:B3:77:7C:55,3,4,1,,
72:79:4E:E8:F7:BC,3,4,1,,
26:67:59:A5:E4:D6,3,4,1,,
F6:76:DB:50:93:4A,3,4,1,,
9E:00:CF:2C:FF:34,3,4,1,,
1E:5A:99:41:8E:CA,3,4,1,,
46:B3:9C:F4:79:E6,3,4,1,,
A2:79:DF:52:AA:7F,3,4,1,,
16:13:B3:12:D1:42,3,4,1,,
6E:10:07:25:D2:47,3,4,1,,
64:6E:69:78:B0:BD,3,4,13,,
8E:A7:3A:67:7E:62,3,4,1,,
AA:FA:03:67:FE:7F,3,4,1,,
C2:78:71:D3:FC:E8,3,4,1,,
72:2D:57:8C:9E:8D,3,4,1,,
E2:20:07:F5:72:A4,3,4,1,,
B2:FE:8F:45:39:BE,3,4,1,,
66:21:01:C6:40:11,3,4,1,,
E2:84:10:B2:BE:CA,3,4,1,,
16:5E:1C:97:0E:7D,3,4,1,,
A2:BD:70:04:DC:50,3,4,1,,
DE:1B:0C:90:92:95,3,4,1,,
CE:15:78:09:CB:37,3,4,1,,
00:00:00:00:76:04,3,4,1,,
AA:F3:F8:4E:89:99,3,4,10,,
00:00:00:00:78:05,3,4,1,,
2E:47:3B:4A:57:1F,3,4,1,,
00:00:00:00:4B:06,3,4,1,,
FA:E1:70:28:2D:9C,3,4,1,,
96:62:F5:F0:72:C4,3,4,1,,
0E:E7:32:1D:A6:5D,3,4,1,,
4A:A9:45:DA:CA:2A,3,4,1,,
DA:A1:19:DC:3E:84,3,4,1,,
DA:98:74:6B:26:61,3,4,1,,
7A:73:4F:C8:50:44,3,4,1,,
36:EB:75:3A:FB:BD,3,4,1,,
1A:17:0D:26:0A:10,3,4,1,,
42:33:1B:C6:20:2B,3,4,1,,
5A:F9:49:96:6A:08,3,4,1,,
9E:C6:4E:D4:07:25,3,4,1,,
76:70:12:27:9E:4C,3,4,1,,
96:98:13:4E:9C:BB,3,4,1,,
52:DF:5E:5C:9A:01,3,4,1,,
02:02:8F:80:47:4D,3,4,1,,
FE:46:B1:3A:A6:B3,3,4,1,,
4E:D0:EA:A6:2C:8F,3,4,1,,
